project,region,sector_code,investment_usd,database,db_data_source,tier,supplying_sector,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$,cumul_GHG_tCO2e,cumul_Employment_FTE,cumul_Water_1000m3,cumul_ValueAdded_M$
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,2,Transport_Logistics,0.68888,154.36,10.81,0.5928,0.42986,14967.88,759.67,112.974,24.467
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,2,Water_Waste,0.362,56.58,7.28,4.5786,0.25977,14967.88,759.67,112.974,24.467
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Agriculture,0.12663,21.06,4.92,1.0656,0.09912,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Construction,0.21535,64.34,5.0,0.2697,0.1075,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Energy_Utilities,0.38738,128.66,2.92,0.79,0.26032,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Health_Social,0.26256,49.59,8.04,0.3736,0.19114,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Manufacturing,0.64123,326.17,8.11,1.4912,0.27739,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Mining_Extraction,0.54186,232.1,5.94,1.4973,0.31254,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Transport_Logistics,0.32086,71.9,5.03,0.2761,0.20022,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,3,Water_Waste,0.17097,26.72,3.44,2.1624,0.12269,15888.42,803.07,120.9,26.037
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Agriculture,0.05892,9.8,2.29,0.4958,0.04612,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Construction,0.09971,29.79,2.32,0.1249,0.04977,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Energy_Utilities,0.18037,59.9,1.36,0.3678,0.12121,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Health_Social,0.12198,23.04,3.73,0.1736,0.0888,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Manufacturing,0.2984,151.79,3.77,0.694,0.12909,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Mining_Extraction,0.25125,107.63,2.75,0.6943,0.14492,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Transport_Logistics,0.14924,33.44,2.34,0.1284,0.09313,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,4,Water_Waste,0.07959,12.44,1.6,1.0066,0.05711,16316.25,823.23,124.585,26.768
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Agriculture,0.02739,4.56,1.06,0.2305,0.02144,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Construction,0.04635,13.85,1.08,0.058,0.02314,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Energy_Utilities,0.08382,27.84,0.63,0.171,0.05633,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Health_Social,0.05669,10.71,1.74,0.0807,0.04127,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Manufacturing,0.13859,70.5,1.75,0.3223,0.05996,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Mining_Extraction,0.11679,50.03,1.28,0.3227,0.06737,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Transport_Logistics,0.06936,15.54,1.09,0.0597,0.04328,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,5,Water_Waste,0.037,5.78,0.74,0.468,0.02655,16515.06,832.6,126.298,27.107
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Agriculture,0.01273,2.12,0.49,0.1071,0.00997,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Construction,0.02153,6.43,0.5,0.027,0.01075,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Energy_Utilities,0.03896,12.94,0.29,0.0794,0.02618,16607.45,836.95,127.094,27.265
hospitals_P2,Africa,Health_Specialized,25000000.0,oecd,calibrated_benchmark,6,Health_Social,0.02634,4.98,0.81,0.0375,0.01918,16607.45,836.95,127.094,27.265
